date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:51:24	8284/8284	---M--	200	added ('OK')	image/jpeg	etag:%22205c-5b4c69cc0208c%22	https://fito.dexignzone.com/xhtml/images/profile/small/pic10.jpg	E:/Gym_fitnss/fito.dexignzone.com/xhtml/images/profile/small/pic10.jpg	(from https://fito.dexignzone.com/xhtml/table-datatable-basic.html)
12:51:25	82567/82567	---M--	200	added ('OK')	application/x-javascript	etag:%2214287-5b4c6a91ad1c4%22	https://fito.dexignzone.com/xhtml/vendor/datatables/js/jquery.dataTables.min.js	E:/Gym_fitnss/fito.dexignzone.com/xhtml/vendor/datatables/js/jquery.dataTables.min.js	(from https://fito.dexignzone.com/xhtml/table-datatable-basic.html)
12:51:25	4785/4785	---M--	200	added ('OK')	application/x-javascript	etag:%2212b1-5b5000f1b0d6f%22	https://fito.dexignzone.com/xhtml/js/plugins-init/datatables.init.js	E:/Gym_fitnss/fito.dexignzone.com/xhtml/js/plugins-init/datatables.init.js	(from https://fito.dexignzone.com/xhtml/table-datatable-basic.html)
12:51:26	15527/15527	---M--	200	added ('OK')	application/x-javascript	etag:%223ca7-5b4c671653ab3%22	https://fito.dexignzone.com/xhtml/vendor/deznav/deznav.min.js	E:/Gym_fitnss/fito.dexignzone.com/xhtml/vendor/deznav/deznav.min.js	(from https://fito.dexignzone.com/xhtml/page-lock-screen.html)
12:51:36	53572/53572	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d144-5b4c69bb9ee16%22	https://fito.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.eot?-i3a2kk	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Icons4c824c82.eot	(from https://fito.dexignzone.com/xhtml/icons/simple-line-icons/css/simple-line-icons.css)
12:51:36	53572/53572	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d144-5b4c69bfbe61f%22	https://fito.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Iconsd41d.eot?	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Iconsd41dd41d.eot	(from https://fito.dexignzone.com/xhtml/icons/simple-line-icons/css/simple-line-icons.css)
12:51:37	53368/53368	---M--	200	added ('OK')	application/x-font-ttf	etag:%22d078-5b4c69bd61ba2%22	https://fito.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.ttf?-i3a2kk	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Icons4c824c82.ttf	(from https://fito.dexignzone.com/xhtml/icons/simple-line-icons/css/simple-line-icons.css)
12:51:37	26384/26384	---M--	200	added ('OK')	application/font-woff2	etag:%226710-5b4c69bf137bf%22	https://fito.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.woff2?-i3a2kk	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Icons4c824c82.woff2	(from https://fito.dexignzone.com/xhtml/icons/simple-line-icons/css/simple-line-icons.css)
12:51:37	53444/53444	---M--	200	added ('OK')	application/font-woff	etag:%22d0c4-5b4c69be60729%22	https://fito.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.woff?-i3a2kk	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Icons4c824c82.woff	(from https://fito.dexignzone.com/xhtml/icons/simple-line-icons/css/simple-line-icons.css)
12:51:38	197702/197702	---M--	200	added ('OK')	image/svg+xml	etag:%2230446-5b4c69bcb6d41%22	https://fito.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.svg?-i3a2kk	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Icons4c824c82.svg	(from https://fito.dexignzone.com/xhtml/icons/simple-line-icons/css/simple-line-icons.css)
12:51:38	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-5b4c675586e23%22	https://fito.dexignzone.com/xhtml/icons/font-awesome-old/fonts/fontawesome-webfont3e6e.eot?v=4.7.0	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/font-awesome-old/fonts/fontawesome-webfont3e6e3e6e.eot	(from https://fito.dexignzone.com/xhtml/icons/font-awesome-old/css/font-awesome.min.css)
12:51:38	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-5b4c675b1cbc3%22	https://fito.dexignzone.com/xhtml/icons/font-awesome-old/fonts/fontawesome-webfontd41d.eot?	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/font-awesome-old/fonts/fontawesome-webfontd41dd41d.eot	(from https://fito.dexignzone.com/xhtml/icons/font-awesome-old/css/font-awesome.min.css)
12:51:39	77160/77160	---M--	200	added ('OK')	application/font-woff2	etag:%2212d68-5b4c6759ffe78%22	https://fito.dexignzone.com/xhtml/icons/font-awesome-old/fonts/fontawesome-webfont3e6e.woff2?v=4.7.0	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/font-awesome-old/fonts/fontawesome-webfont3e6e3e6e.woff2	(from https://fito.dexignzone.com/xhtml/icons/font-awesome-old/css/font-awesome.min.css)
12:51:39	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%2217ee8-5b4c6759283f1%22	https://fito.dexignzone.com/xhtml/icons/font-awesome-old/fonts/fontawesome-webfont3e6e.woff?v=4.7.0	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/font-awesome-old/fonts/fontawesome-webfont3e6e3e6e.woff	(from https://fito.dexignzone.com/xhtml/icons/font-awesome-old/css/font-awesome.min.css)
12:51:39	165548/165548	---M--	200	added ('OK')	application/x-font-ttf	etag:%22286ac-5b4c67585b2b1%22	https://fito.dexignzone.com/xhtml/icons/font-awesome-old/fonts/fontawesome-webfont3e6e.ttf?v=4.7.0	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/font-awesome-old/fonts/fontawesome-webfont3e6e3e6e.ttf	(from https://fito.dexignzone.com/xhtml/icons/font-awesome-old/css/font-awesome.min.css)
12:51:40	447050/447050	---M--	200	added ('OK')	image/svg+xml	etag:%226d24a-5b4c67574749f%22	https://fito.dexignzone.com/xhtml/icons/font-awesome-old/fonts/fontawesome-webfont3e6e.svg?v=4.7.0	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/font-awesome-old/fonts/fontawesome-webfont3e6e3e6e.svg	(from https://fito.dexignzone.com/xhtml/icons/font-awesome-old/css/font-awesome.min.css)
12:51:41	132144/132144	---M--	200	added ('OK')	application/font-woff2	etag:%2220430-5b4c69b7ee0e2%22	https://fito.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.woff2?v=2.4.85	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfont683c.woff2	(from https://fito.dexignzone.com/xhtml/icons/material-design-iconic-font/css/materialdesignicons.min.css)
12:51:41	358676/358676	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2257914-5b4c69b127d76%22	https://fito.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.eot?v=2.4.85	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfont683c.eot	(from https://fito.dexignzone.com/xhtml/icons/material-design-iconic-font/css/materialdesignicons.min.css)
12:51:42	358676/358676	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2257914-5b4c69b127d76%22	https://fito.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.eot?	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfontd41d.eot	(from https://fito.dexignzone.com/xhtml/icons/material-design-iconic-font/css/materialdesignicons.min.css)
12:51:44	176416/176416	---M--	200	added ('OK')	application/font-woff	etag:%222b120-5b4c69b71665c%22	https://fito.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.woff?v=2.4.85	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfont683c.woff	(from https://fito.dexignzone.com/xhtml/icons/material-design-iconic-font/css/materialdesignicons.min.css)
12:51:45	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-5b4c69c7f39f2%22	https://fito.dexignzone.com/xhtml/icons/themify-icons/fonts/themify9f24.eot?-fvbane	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/themify-icons/fonts/themify9f249f24.eot	(from https://fito.dexignzone.com/xhtml/icons/themify-icons/css/themify-icons.css)
12:51:45	358456/358456	---M--	200	added ('OK')	application/x-font-ttf	etag:%2257838-5b4c69b60de95%22	https://fito.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.ttf?v=2.4.85	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfont683c.ttf	(from https://fito.dexignzone.com/xhtml/icons/material-design-iconic-font/css/materialdesignicons.min.css)
12:51:45	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-5b4c69ca1ea2a%22	https://fito.dexignzone.com/xhtml/icons/themify-icons/fonts/themifyd41d.eot?	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/themify-icons/fonts/themifyd41dd41d.eot	(from https://fito.dexignzone.com/xhtml/icons/themify-icons/css/themify-icons.css)
12:51:46	56108/56108	---M--	200	added ('OK')	application/font-woff	etag:%22db2c-5b4c69c4446c9%22	https://fito.dexignzone.com/xhtml/icons/themify-icons/fonts/themify.woff	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/themify-icons/fonts/themify.woff	(from https://fito.dexignzone.com/xhtml/icons/themify-icons/css/themify-icons.css)
12:51:46	78584/78584	---M--	200	added ('OK')	application/x-font-ttf	etag:%22132f8-5b4c69c3a1a9e%22	https://fito.dexignzone.com/xhtml/icons/themify-icons/fonts/themify.ttf	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/themify-icons/fonts/themify.ttf	(from https://fito.dexignzone.com/xhtml/icons/themify-icons/css/themify-icons.css)
12:51:46	234630/234630	---M--	200	added ('OK')	image/svg+xml	etag:%2239486-5b4c69c969284%22	https://fito.dexignzone.com/xhtml/icons/themify-icons/fonts/themify9f24.svg?-fvbane	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/themify-icons/fonts/themify9f249f24.svg	(from https://fito.dexignzone.com/xhtml/icons/themify-icons/css/themify-icons.css)
12:51:48	156260/156260	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2226264-5b4c6770274be%22	https://fito.dexignzone.com/xhtml/icons/line-awesome/fonts/la-brands-400.eot?	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/line-awesome/fonts/la-brands-400d41d.eot	(from https://fito.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
12:51:49	84772/84772	---M--	200	added ('OK')	application/font-woff2	etag:%2214b24-5b4c6774f764d%22	https://fito.dexignzone.com/xhtml/icons/line-awesome/fonts/la-brands-400.woff2	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/line-awesome/fonts/la-brands-400.woff2	(from https://fito.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
12:51:49	156260/156260	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2226264-5b4c6770274be%22	https://fito.dexignzone.com/xhtml/icons/line-awesome/fonts/la-brands-400.eot	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/line-awesome/fonts/la-brands-400.eot	(from https://fito.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
12:51:49	98673/98673	---M--	200	added ('OK')	application/font-woff	etag:%2218171-5b4c677429807%22	https://fito.dexignzone.com/xhtml/icons/line-awesome/fonts/la-brands-400.woff	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/line-awesome/fonts/la-brands-400.woff	(from https://fito.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
12:51:50	33916/33916	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22847c-5b4c6775a65c9%22	https://fito.dexignzone.com/xhtml/icons/line-awesome/fonts/la-regular-400.eot	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/line-awesome/fonts/la-regular-400.eot	(from https://fito.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
12:51:50	156072/156072	---M--	200	added ('OK')	application/x-font-ttf	etag:%22261a8-5b4c677349b4c%22	https://fito.dexignzone.com/xhtml/icons/line-awesome/fonts/la-brands-400.ttf	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/line-awesome/fonts/la-brands-400.ttf	(from https://fito.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
12:51:51	33916/33916	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22847c-5b4c6775a65c9%22	https://fito.dexignzone.com/xhtml/icons/line-awesome/fonts/la-regular-400.eot?	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/line-awesome/fonts/la-regular-400d41d.eot	(from https://fito.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
12:51:51	12900/12900	---M--	200	added ('OK')	application/font-woff2	etag:%223264-5b4c677838ba6%22	https://fito.dexignzone.com/xhtml/icons/line-awesome/fonts/la-regular-400.woff2	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/line-awesome/fonts/la-regular-400.woff2	(from https://fito.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
12:51:51	927335/927335	---M--	200	added ('OK')	image/svg+xml	etag:%22e2667-5b4c677262960%22	https://fito.dexignzone.com/xhtml/icons/line-awesome/fonts/la-brands-400.svg	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/line-awesome/fonts/la-brands-400.svg	(from https://fito.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
12:51:52	15489/15489	---M--	200	added ('OK')	application/font-woff	etag:%223c81-5b4c6777bf78b%22	https://fito.dexignzone.com/xhtml/icons/line-awesome/fonts/la-regular-400.woff	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/line-awesome/fonts/la-regular-400.woff	(from https://fito.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
12:51:54	33724/33724	---M--	200	added ('OK')	application/x-font-ttf	etag:%2283bc-5b4c67771ff75%22	https://fito.dexignzone.com/xhtml/icons/line-awesome/fonts/la-regular-400.ttf	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/line-awesome/fonts/la-regular-400.ttf	(from https://fito.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
12:51:54	113535/113535	---M--	200	added ('OK')	image/svg+xml	etag:%221bb7f-5b4c6776918cf%22	https://fito.dexignzone.com/xhtml/icons/line-awesome/fonts/la-regular-400.svg	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/line-awesome/fonts/la-regular-400.svg	(from https://fito.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
12:51:54	2753099/2753099	---M--	200	added ('OK')	image/svg+xml	etag:%222a024b-5b4c69b4abe84%22	https://fito.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.svg?v=2.4.85	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfont683c.svg	(from https://fito.dexignzone.com/xhtml/icons/material-design-iconic-font/css/materialdesignicons.min.css)
12:51:55	226312/226312	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2237408-5b4c6779531e2%22	https://fito.dexignzone.com/xhtml/icons/line-awesome/fonts/la-solid-900.eot	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/line-awesome/fonts/la-solid-900.eot	(from https://fito.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
12:51:56	226312/226312	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2237408-5b4c6779531e2%22	https://fito.dexignzone.com/xhtml/icons/line-awesome/fonts/la-solid-900.eot?	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/line-awesome/fonts/la-solid-900d41d.eot	(from https://fito.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
12:51:57	96752/96752	---M--	200	added ('OK')	application/font-woff2	etag:%22179f0-5b4c677e7a4ac%22	https://fito.dexignzone.com/xhtml/icons/line-awesome/fonts/la-solid-900.woff2	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/line-awesome/fonts/la-solid-900.woff2	(from https://fito.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
12:51:57	125421/125421	---M--	200	added ('OK')	application/font-woff	etag:%221e9ed-5b4c677daac5c%22	https://fito.dexignzone.com/xhtml/icons/line-awesome/fonts/la-solid-900.woff	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/line-awesome/fonts/la-solid-900.woff	(from https://fito.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
12:51:57	226128/226128	---M--	200	added ('OK')	application/x-font-ttf	etag:%2237350-5b4c677cc7b8b%22	https://fito.dexignzone.com/xhtml/icons/line-awesome/fonts/la-solid-900.ttf	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/line-awesome/fonts/la-solid-900.ttf	(from https://fito.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
12:51:58	24288/24288	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225ee0-5b4c674b71804%22	https://fito.dexignzone.com/xhtml/icons/avasta/fonts/avasta.eot	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/avasta/fonts/avasta.eot	(from https://fito.dexignzone.com/xhtml/icons/avasta/css/style.css)
12:51:58	11552/11552	---M--	200	added ('OK')	application/font-woff2	etag:%222d20-5b4c67515e6df%22	https://fito.dexignzone.com/xhtml/icons/avasta/fonts/avasta.woff2	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/avasta/fonts/avasta.woff2	(from https://fito.dexignzone.com/xhtml/icons/avasta/css/style.css)
12:51:59	13884/13884	---M--	200	added ('OK')	application/font-woff	etag:%22363c-5b4c674ebd6a2%22	https://fito.dexignzone.com/xhtml/icons/avasta/fonts/avasta.woff	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/avasta/fonts/avasta.woff	(from https://fito.dexignzone.com/xhtml/icons/avasta/css/style.css)
12:51:59	24128/24128	---M--	200	added ('OK')	application/x-font-ttf	etag:%225e40-5b4c674d61ebb%22	https://fito.dexignzone.com/xhtml/icons/avasta/fonts/avasta.ttf	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/avasta/fonts/avasta.ttf	(from https://fito.dexignzone.com/xhtml/icons/avasta/css/style.css)
12:51:59	923151/923151	---M--	200	added ('OK')	image/svg+xml	etag:%22e160f-5b4c677babb44%22	https://fito.dexignzone.com/xhtml/icons/line-awesome/fonts/la-solid-900.svg	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/line-awesome/fonts/la-solid-900.svg	(from https://fito.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
12:52:00	140159/140159	---M--	200	added ('OK')	image/svg+xml	etag:%222237f-5b4c674c79fca%22	https://fito.dexignzone.com/xhtml/icons/avasta/fonts/avasta.svg	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/avasta/fonts/avasta.svg	(from https://fito.dexignzone.com/xhtml/icons/avasta/css/style.css)
12:52:00	109594/109594	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221ac1a-5b4c665a2b7db%22	https://fito.dexignzone.com/xhtml/icons/flaticon/Flaticon.eot	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/flaticon/Flaticon.eot	(from https://fito.dexignzone.com/xhtml/icons/flaticon/flaticon.css)
12:52:00	51720/51720	---M--	200	added ('OK')	application/font-woff	etag:%22ca08-5b4c665ee18c0%22	https://fito.dexignzone.com/xhtml/icons/flaticon/Flaticon.woff	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/flaticon/Flaticon.woff	(from https://fito.dexignzone.com/xhtml/icons/flaticon/flaticon.css)
12:52:01	109416/109416	---M--	200	added ('OK')	application/x-font-ttf	etag:%221ab68-5b4c665e3ec94%22	https://fito.dexignzone.com/xhtml/icons/flaticon/Flaticon.ttf	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/flaticon/Flaticon.ttf	(from https://fito.dexignzone.com/xhtml/icons/flaticon/flaticon.css)
12:52:01	109594/109594	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221ac1a-5b4c665a2b7db%22	https://fito.dexignzone.com/xhtml/icons/flaticon/Flaticon.eot?	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/flaticon/Flaticond41d.eot	(from https://fito.dexignzone.com/xhtml/icons/flaticon/flaticon.css)
12:52:01	134332/134332	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2220cbc-5b4c6766d7aaf%22	https://fito.dexignzone.com/xhtml/icons/icomoon/fonts/icomoon.eot	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/icomoon/fonts/icomoon.eot	(from https://fito.dexignzone.com/xhtml/icons/icomoon/icomoon.css)
12:52:03	134168/134168	---M--	200	added ('OK')	application/x-font-ttf	etag:%2220c18-5b4c6769bd0ad%22	https://fito.dexignzone.com/xhtml/icons/icomoon/fonts/icomoon.ttf	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/icomoon/fonts/icomoon.ttf	(from https://fito.dexignzone.com/xhtml/icons/icomoon/icomoon.css)
12:52:04	134244/134244	---M--	200	added ('OK')	application/font-woff	etag:%2220c64-5b4c676abc938%22	https://fito.dexignzone.com/xhtml/icons/icomoon/fonts/icomoon.woff	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/icomoon/fonts/icomoon.woff	(from https://fito.dexignzone.com/xhtml/icons/icomoon/icomoon.css)
12:52:04	25/25	---M--	200	added ('OK')	text/plain	date:Tue,%2014%20Jul%202020%2007:18:11%20GMT	https://cdn.lineicons.com/robots.txt		(from https://cdn.lineicons.com/2.0/LineIcons.css)
12:52:05	455395/455395	---M--	200	added ('OK')	image/svg+xml	etag:%226f2e3-5b4c6768be526%22	https://fito.dexignzone.com/xhtml/icons/icomoon/fonts/icomoon.svg	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/icomoon/fonts/icomoon.svg	(from https://fito.dexignzone.com/xhtml/icons/icomoon/icomoon.css)
12:52:05	4024/4024	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22fb8-5b4c6ad62c1ef%22	https://fito.dexignzone.com/xhtml/vendor/lightgallery/fonts/lg.eot?n1z373	E:/Gym_fitnss/fito.dexignzone.com/xhtml/vendor/lightgallery/fonts/lgd641.eot	(from https://fito.dexignzone.com/xhtml/vendor/lightgallery/css/lightgallery.min.css)
12:52:06	4024/4024	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22fb8-5b4c6ad62c1ef%22	https://fito.dexignzone.com/xhtml/vendor/lightgallery/fonts/lg.eot?	E:/Gym_fitnss/fito.dexignzone.com/xhtml/vendor/lightgallery/fonts/lgd41d.eot	(from https://fito.dexignzone.com/xhtml/vendor/lightgallery/css/lightgallery.min.css)
12:52:06	3956/3956	---M--	200	added ('OK')	application/font-woff	etag:%22f74-5b4c6ad77003b%22	https://fito.dexignzone.com/xhtml/vendor/lightgallery/fonts/lg.woff?n1z373	E:/Gym_fitnss/fito.dexignzone.com/xhtml/vendor/lightgallery/fonts/lgd641.woff	(from https://fito.dexignzone.com/xhtml/vendor/lightgallery/css/lightgallery.min.css)
12:52:07	3880/3880	---M--	200	added ('OK')	application/x-font-ttf	etag:%22f28-5b4c6ad705680%22	https://fito.dexignzone.com/xhtml/vendor/lightgallery/fonts/lg.ttf?n1z373	E:/Gym_fitnss/fito.dexignzone.com/xhtml/vendor/lightgallery/fonts/lgd641.ttf	(from https://fito.dexignzone.com/xhtml/vendor/lightgallery/css/lightgallery.min.css)
12:52:07	8855/8855	---M--	200	added ('OK')	image/svg+xml	etag:%222297-5b4c6ad69e0da%22	https://fito.dexignzone.com/xhtml/vendor/lightgallery/fonts/lg.svg?n1z373	E:/Gym_fitnss/fito.dexignzone.com/xhtml/vendor/lightgallery/fonts/lgd641.svg	(from https://fito.dexignzone.com/xhtml/vendor/lightgallery/css/lightgallery.min.css)
12:52:07	5428/5428	---M--	200	added ('OK')	image/png	etag:%221534-5b4c6ad9b2a0d%22	https://fito.dexignzone.com/xhtml/vendor/lightgallery/img/vimeo-play.png	E:/Gym_fitnss/fito.dexignzone.com/xhtml/vendor/lightgallery/img/vimeo-play.png	(from https://fito.dexignzone.com/xhtml/vendor/lightgallery/css/lightgallery.min.css)
12:52:07	4526/4526	---M--	200	added ('OK')	image/png	etag:%2211ae-5b4c6ad94734d%22	https://fito.dexignzone.com/xhtml/vendor/lightgallery/img/video-play.png	E:/Gym_fitnss/fito.dexignzone.com/xhtml/vendor/lightgallery/img/video-play.png	(from https://fito.dexignzone.com/xhtml/vendor/lightgallery/css/lightgallery.min.css)
12:52:08	5177/5177	---M--	200	added ('OK')	image/png	etag:%221439-5b4c6ada1c6c3%22	https://fito.dexignzone.com/xhtml/vendor/lightgallery/img/youtube-play.png	E:/Gym_fitnss/fito.dexignzone.com/xhtml/vendor/lightgallery/img/youtube-play.png	(from https://fito.dexignzone.com/xhtml/vendor/lightgallery/css/lightgallery.min.css)
12:52:08	4178/4178	---M--	200	added ('OK')	image/gif	etag:%221052-5b4c6ad8e31bd%22	https://fito.dexignzone.com/xhtml/vendor/lightgallery/img/loading.gif	E:/Gym_fitnss/fito.dexignzone.com/xhtml/vendor/lightgallery/img/loading.gif	(from https://fito.dexignzone.com/xhtml/vendor/lightgallery/css/lightgallery.min.css)
12:52:10	796252/796252	---M--	200	added ('OK')	image/svg+xml	etag:%22c265c-5b4c665d79d89%22	https://fito.dexignzone.com/xhtml/icons/flaticon/Flaticon.svg	E:/Gym_fitnss/fito.dexignzone.com/xhtml/icons/flaticon/Flaticon.svg	(from https://fito.dexignzone.com/xhtml/icons/flaticon/flaticon.css)
12:52:10	237/237	---M--	302	error ('Found')	text/html	date:Thu,%2007%20Oct%202021%2007:22:12%20GMT	https://fito.dexignzone.com/xhtml/ajax/ecom-product-detail.html	E:/Gym_fitnss/fito.dexignzone.com/xhtml/ajax/ecom-product-detail.html	(from https://fito.dexignzone.com/xhtml/ajax/food-menu-list.html)
12:52:10	237/237	---M--	302	error ('Found')	text/html	date:Thu,%2007%20Oct%202021%2007:22:13%20GMT	https://fito.dexignzone.com/xhtml/ajax/images/menus/4.png	E:/Gym_fitnss/fito.dexignzone.com/xhtml/ajax/images/menus/4.png	(from https://fito.dexignzone.com/xhtml/ajax/food-menu-list.html)
12:52:10	237/237	---M--	302	error ('Found')	text/html	date:Thu,%2007%20Oct%202021%2007:22:13%20GMT	https://fito.dexignzone.com/xhtml/ajax/images/testimonial/1.jpg	E:/Gym_fitnss/fito.dexignzone.com/xhtml/ajax/images/testimonial/1.jpg	(from https://fito.dexignzone.com/xhtml/ajax/food-menu-list.html)
